assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
54361335,55465,Ptychohyla dendrophasma,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ptychohyla,dendrophasma,,,,"(Campbell, Smith &amp; Acevedo, 2000)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54362143,55603,Isthmohyla pictipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,pictipes,,,,"(Cope, 1875)",Critically Endangered,C2a(i),3.1,Decreasing,Global
54363236,55875,Plectrohyla glandulosa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,glandulosa,,,,"(Boulenger, 1883)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
54363857,55886,Plectrohyla tecunumani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,tecunumani,,,,"Duellman &amp; Campbell, 1984",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
54364008,55887,Plectrohyla teuchestes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,teuchestes,,,,"Duellman &amp; Campbell, 1992",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
54364546,55915,Atlantihyla panchoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Atlantihyla,panchoi,,,,"(Duellman &amp; Campbell, 1982)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
54365933,56414,Craugastor andi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,andi,,,,"(Savage, 1974)",Critically Endangered,D,3.1,Decreasing,Global
54366043,56418,Craugastor angelicus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,angelicus,,,,"(Savage, 1975)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
54367912,56588,Craugastor escoces,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,escoces,,,,"(Savage, 1975)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
54368225,56603,Craugastor fleischmanni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,fleischmanni,,,,"(Boettger, 1892)",Critically Endangered,C2a(i),3.1,Decreasing,Global
54368348,56665,Craugastor inachus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,inachus,,,,"(Campbell &amp; Savage, 2000)",Critically Endangered,A2ac+4ac,3.1,Decreasing,Global
54371641,57013,Craugastor trachydermus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,trachydermus,,,,"(Campbell, 1994)",Critically Endangered,D,3.1,Decreasing,Global
54371916,57166,Leptodactylus silvanimbus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Leptodactylus,silvanimbus,,,,"McCranie, Wilson &amp; Porras,1980",Critically Endangered,D,3.1,Decreasing,Global
54374955,59171,Bolitoglossa jacksoni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,jacksoni,,,,"Elias, 1984",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54376569,59213,Bolitoglossa synoria,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,synoria,,,,"McCranie &amp; Köhler, 1999",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54377247,89183465,Cryptotriton veraepacis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Cryptotriton,veraepacis,,,,"(Lynch &amp; Wake, 1978)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54377440,59237,Dendrotriton bromeliacius,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,bromeliacius,,,,"(Schmidt, 1936)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54377571,59238,Dendrotriton cuchumatanus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,cuchumatanus,,,,"(Lynch &amp; Wake, 1975)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54377679,59240,Dendrotriton rabbi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,rabbi,,,,"(Lynch &amp; Wake, 1975)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54379058,59301,Nototriton saslaya,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,saslaya,,,,"Köhler, 2002",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54379138,59302,Nototriton stuarti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,stuarti,,,,"Wake &amp; Campbell, 2000",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54383226,61802,Craugastor campbelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,campbelli,,,,"(Smith, 2005)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54383302,61803,Craugastor nefrens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,nefrens,,,,"(Smith, 2005)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54385431,194311,Dendrotriton kekchiorum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,kekchiorum,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
54386015,18435631,Bolitoglossa insularis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,insularis,,,,"Sunyer, Lotzkat, Hertz, Wake, Aléman, Robleto &amp; Köhler, 2008",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
55775092,55775087,Incilius majordomus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Incilius,majordomus,,,,"Savage, Ugarte &amp; Donnelly, 2013",Critically Endangered,D,3.1,Decreasing,Global
58060952,58048304,Typhochrestus acoreensis,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Typhochrestus,acoreensis,,,,"Wunderlich, 1992",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
58063265,58063163,Canariphantes junipericola,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Canariphantes,junipericola,,,,"Crespo &amp; Bosmans, 2014",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
58063710,58063699,Canariphantes relictus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Canariphantes,relictus,,,,"Crespo &amp; Bosmans, 2014",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
58064510,58064398,Savigniorrhipis topographicus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Savigniorrhipis,topographicus,,,,"Crespo, 2013",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
58077467,58077015,Acorigone zebraneus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Acorigone,zebraneus,,,,"Wunderlich, 2008",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
58079889,58079814,Agyneta depigmentata,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Agyneta,depigmentata,,,,"Wunderlich, 2008",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
58082423,58082390,Cheiracanthium floresense,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,CHEIRACANTHIIDAE,Cheiracanthium,floresense,,,,"Wunderlich, 2008",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
58304073,39389,Anoxypristis cuspidata,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,PRISTIDAE,Anoxypristis,cuspidata,,,,"(Latham, 1794)",Critically Endangered,A2cd,3.1,Decreasing,Global
58304631,39393,Pristis zijsron,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,PRISTIDAE,Pristis,zijsron,,,,"Bleeker, 1851",Critically Endangered,A2cd,3.1,Decreasing,Global
58309764,60841,Haplochromis desfontainii,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,desfontainii,,,,"(Lacepède, 1802)",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,"Global, Northern Africa & Pan-Africa"
58341316,57506503,Telmatochromis brichardi,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Telmatochromis,brichardi,,,,"Louisy, 1989",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
58628546,58599716,Plectostoma umbilicatum,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Plectostoma,umbilicatum,,,,"(van Benthem-Jutting, 1952)",Critically Endangered,"B2ab(iii,v); C2a(ii)",3.1,Decreasing,Global
58628586,58600447,Plectostoma tenggekensis,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Plectostoma,tenggekensis,,,,"Liew, Vermeulen, Marzuki &amp; Schilthuizen, 2014",Critically Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
59420521,56742,Eleutherodactylus mariposa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,mariposa,,,,"Hedges, Estrada &amp; Thomas, 1992",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
63859410,59110,Pseudohynobius puxiongensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Pseudohynobius,puxiongensis,,,,"(Fei &amp; Ye, 2000)",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
63862613,57591,Oreolalax liangbeiensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Oreolalax,liangbeiensis,,,,"Liu &amp; Fei, 1979",Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",3.1,Decreasing,Global
63866471,57614,Scutiger maculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Scutiger,maculatus,,,,"(Liu, 1950)",Critically Endangered,D,3.1,Decreasing,Global
63868147,88384283,Paramesotriton labiatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Paramesotriton,labiatus,,,,"(Unterstein, 1930)",Critically Endangered,B1ab(v),3.1,Decreasing,Global
63869509,59439,Hypselotriton chenggongensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Hypselotriton,chenggongensis,,,,"(Kou &amp; Xing, 1983)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
63869715,61894,Hynobius guabangshanensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,guabangshanensis,,,,"Shen, Deng &amp; Wang, 2004",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
63875579,136191,Pseudohynobius shuichengensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Pseudohynobius,shuichengensis,,,,"Tian, Gu, Sun &amp; Li, 1998",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
68447748,68447744,Lamprochrus hedyotinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CURCULIONIDAE,Lamprochrus,hedyotinus,,,,"Decelle in Decelle &amp; Voss, 1972",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
68458997,65880793,Anthicodes maculatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,ANTHICIDAE,Anthicodes,maculatus,,,,"Wollaston, 1877",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
68459019,66182942,Mellissius eudoxus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Mellissius,eudoxus,,,,"Wollaston, 1877",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
68459027,66182938,Mellissius oryctoides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Mellissius,oryctoides,,,,"Decelle, 1972",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
68641215,39390,Pristis clavata,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,PRISTIDAE,Pristis,clavata,,,,"Garman, 1906",Critically Endangered,A2cd,3.1,Decreasing,Global
71343231,168414,Glyptothorax kashmirensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,SISORIDAE,Glyptothorax,kashmirensis,,,,"Hora, 1923",Critically Endangered,A2c+3c,3.1,Decreasing,Global
71675028,57668,Choerophryne siegfriedi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Choerophryne,siegfriedi,,,,"(Menzies, 1999)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
73787000,73786986,Raorchestes aureus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,aureus,,,,"Vijayakumar, Dinesh, Prabhu &amp; Shanker, 2014 ",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
73788145,73787995,Raorchestes primarrumpfi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,primarrumpfi,,,,"Vijayakumar, Dinesh, Prabhu &amp; Shanker, 2014 ",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
73962058,73961281,Micrixalus spelunca,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICRIXALIDAE,Micrixalus,spelunca,,,,"Biju, Garg, Gururaja, Shouche &amp; Walukar, 2014",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
73971896,73971314,Micrixalus specca,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICRIXALIDAE,Micrixalus,specca,,,,"Biju, Garg, Gururaja, Shouche &amp; Walujkar, 2014",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
75171541,74994974,Anolis darlingtoni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,darlingtoni,,,,"(Cochran, 1935)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
75171576,74995297,Anolis eugenegrahami,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,eugenegrahami,,,,"Schwartz, 1978",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
75171736,74995991,Anolis nelsoni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,nelsoni,,,,"Barbour, 1914",Critically Endangered,B1ab(v),3.1,Decreasing,Global
75171821,75085311,Anolis rimarum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,rimarum,,,,"Thomas &amp; Schwartz, 1967",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
76317840,76317577,Paedophryne kathismaphlox,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Paedophryne,kathismaphlox,,,,"Kraus, 2010",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
77343577,77343283,Nidirana hainanensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Nidirana,hainanensis,,,,"(Fei, Ye &amp; Jiang, 2007)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
78428326,16997,Philoria frosti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LIMNODYNASTIDAE,Philoria,frosti,,,,"Spencer, 1901",Critically Endangered,"A2ace; B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
78428907,136003,Litoria myola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,myola,,,,"Hoskin, 2007",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
78432063,18582,Pseudophryne corroboree,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Pseudophryne,corroboree,,,,"Moore, 1953",Critically Endangered,"A2ace; B1ab(iii,v); D",3.1,Decreasing,Global
78432519,9031,Anstisia alba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Anstisia,alba,,,,"(Wardell-Johnson &amp; Roberts, 1989)",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
78433331,41040,Cophixalus neglectus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Cophixalus,neglectus,,,,"Zweifel, 1962",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
78435819,41050,Pseudophryne pengilleyi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Pseudophryne,pengilleyi,,,,"Wells &amp; Wellington, 1985",Critically Endangered,A4ace,3.1,Decreasing,Global
78435992,12145,Litoria castanea,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,castanea,,,,"(Steindachner, 1867)",Critically Endangered,D,3.1,Decreasing,Global
78437804,12154,Litoria spenceri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,spenceri,,,,"Dubois, 1984",Critically Endangered,A4ce,3.1,Decreasing,Global
78446285,21533,Taudactylus pleione,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MYOBATRACHIDAE,Taudactylus,pleione,,,,"Czechura, 1986",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
78452061,78399187,Litoria kroombitensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PELODRYADIDAE,Litoria,kroombitensis,,,,"Hoskin, Hines, Meyer, Clarke &amp; Cunningham, 2013",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
78772418,78763727,Haliotis corrugata,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,corrugata,,,,"W. Wood, 1828",Critically Endangered,A2ad,3.1,Decreasing,Global
78772463,78768961,Haliotis fulgens,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,fulgens,,,,"Philippi, 1845",Critically Endangered,A2ad,3.1,Decreasing,Global
78772573,78771583,Haliotis rufescens,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,rufescens,,,,"Swainson, 1822",Critically Endangered,A2acde,3.1,Decreasing,Global
78772593,78771696,Haliotis sorenseni,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,sorenseni,,,,"Bartsch, 1940",Critically Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
78772648,78772302,Haliotis walallensis,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,walallensis,,,,"Stearns, 1899",Critically Endangered,A2ac,3.1,Decreasing,Global
78775277,41880,Haliotis cracherodii,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,cracherodii,,,,"Leach, 1814",Critically Endangered,A2ade+3e,3.1,Decreasing,Global
78902012,78902089,Batrachoseps relictus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Batrachoseps,relictus,,,,"Brame &amp; Murray, 1968",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
81759618,19942,Scaphirhynchus suttkusi,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Scaphirhynchus,suttkusi,,,,"Williams &amp; Clemmer, 1991",Critically Endangered,"A2bce; C2a(i,ii); D",3.1,Decreasing,Global
83377905,83125390,Ischnura jeanyvesmeyeri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Ischnura,jeanyvesmeyeri,,,,"Englund &amp; Polhemus, 2010",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
85858293,59146,Bolitoglossa chica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,chica,,,,"Brame &amp; Wake, 1963",Critically Endangered,A3c,3.1,Decreasing,Global
85859093,56502,Strabomantis cerastes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,cerastes,,,,"(Lynch, 1975)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85862427,56422,Strabomantis anomalus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,anomalus,,,,"(Boulenger, 1898)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85866350,56571,Pristimantis duellmani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,duellmani,,,,"(Lynch, 1980)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85868482,54590,Rhaebo blombergi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhaebo,blombergi,,,,"(Myers &amp; Funkhouser, 1951)",Critically Endangered,A4acde,3.1,Decreasing,Global
85873062,54969,Nymphargus megacheirus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,megacheirus,,,,"(Lynch &amp; Duellman, 1973)",Critically Endangered,C2a(i); D,3.1,Decreasing,Global
85877086,54908,Centrolene buckleyi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Centrolene,buckleyi,,,,"(Boulenger, 1882)",Critically Endangered,A2ce+3ce,3.1,Decreasing,Global
85900686,77347451,Bolitoglossa leandrae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,leandrae,,,,"Acevedo, Wake, Márquez, Silva, Franco &amp; Amézquita, 2013",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
86254262,78520120,Melanophryniscus setiba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Melanophryniscus,setiba,,,,"Peloso, Faivovich, Grant, Gasparini &amp; Haddad, 2012",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
86254644,78458984,Crossodactylodes itambe,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Crossodactylodes,itambe,,,,"Barata, Santos, Leite &amp; Garcias, 2013",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
86254782,82410098,Brachycephalus mariaeterezae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Brachycephalus,mariaeterezae,,,,"Bornschein, Morato, Firkowski, Ribeiro &amp; Pie, 2015",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
86254959,48086163,Ololygon muriciensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ololygon,muriciensis,,,,"(Cruz, Nunes &amp; Lima, 2011)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
86255130,82410083,Brachycephalus fuscolineatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Brachycephalus,fuscolineatus,,,,"Pie, Bornschein, Firkowski, Belmonte-Lopes &amp; Ribeiro, 2015",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
86255368,81978198,Brachycephalus bufonoides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Brachycephalus,bufonoides,,,,"Miranda-Ribeiro, 1920",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
86255583,78518108,Ischnocnema karst,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BRACHYCEPHALIDAE,Ischnocnema,karst,,,,"Canedo, Targino, Leite &amp; Haddad, 2012",Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
86256079,77320561,Nyctimantis pomba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Nyctimantis,pomba,,,,"(Assis, Santana, Silva, Quintela &amp; Feio, 2013)",Critically Endangered,"B1ab(i,iii)+2ab(i,iii)",3.1,Decreasing,Global
86895367,56408,Eleutherodactylus alticola,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,alticola,,,,"Lynn, 1937",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
86897238,199853,Osornophryne cofanorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Osornophryne,cofanorum,,,,"Mueses-Cisneros, Yánez-Muñoz &amp; Guayasamin, 2010",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
87854884,77345748,Bolitoglossa chucantiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,chucantiensis,,,,"Batista, Köhler, Mebert &amp; Vesely, 2014",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
87942848,55453,Boana clepsydra,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Boana,clepsydra,,,,"(A. Lutz, 1925)",Critically Endangered,D,3.1,Decreasing,Global
87994974,73727195,Leptobrachella botsfordi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachella,botsfordi,,,,"(Rowley, Dau &amp; Nguyen, 2013)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
89196685,54559,Atelopus tricolor,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,tricolor,,,,"Boulenger, 1902",Critically Endangered,A2ace,3.1,Decreasing,Global
89216001,61835,Telmatobius timens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,timens,,,,"De la Riva, Aparicio &amp; Ríos, 2005",Critically Endangered,A2ace,3.1,Decreasing,Global
89696462,136131,Calotriton arnoldi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Calotriton,arnoldi,,,,"Carranza &amp; Amat, 2005",Critically Endangered,A3ce; E,3.1,Decreasing,Global & Europe
89699123,19845,Salamandra lanzai,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Salamandra,lanzai,,,,"Nascetti, Capula &amp; Bullini, 1988",Critically Endangered,E,3.1,Decreasing,Global & Europe
89825048,21168,Speonectes tiomanensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,NEMACHEILIDAE,Speonectes,tiomanensis,,,,"(Kottelat, 1990)",Critically Endangered,B1ab(iii); D,3.1,Decreasing,Global
